lncRNAs	SRR5816403	SRR5816404	SRR5816405	SRR5816406	SRR5816407	SRR5816409	SRR5816412	SRR5816413	SRR5816414	SRR5816415	SRR5816416	SRR5816417	SRR5816422	SRR5816423	SRR5816424	SRR5816425	SRR5816426	SRR5816427	SRR5816431	SRR5816432	SRR5816433	SRR5816434	SRR5816435	SRR5816436	SRR5816399	SRR5816401	SRR5816402	SRR5816408	SRR5816410	SRR5816411	SRR5816419	SRR5816420	SRR5816421	SRR5816428	SRR5816429	SRR5816430	SRR6002855	SRR6002856	SRR6002857	SRR6002858	SRR6002859	SRR6002860	SRR6002861	SRR6002862	SRR6204755	SRR6204756	SRR7550104	SRR7550105	SRR7550106	SRR7550107	SRR7550108	SRR7550109	SRR7550110	SRR7550111	SRR7550112	SRR7550113	SRR7550114	SRR7550115	SRR7550116	SRR7550117	SRR7550118	SRR7550119	SRR7550120	SRR7550121	SRR7550122	SRR7550123	SRR7550124	SRR7550125	SRR7550126	SRR7550127	SRR8245084	SRR8245085	SRR8245086	SRR8245087	SRR8245088	SRR8245089	SRR8245090	SRR8245091	SRR8245092	SRR8245093	SRR8245094	SRR8245095	SRR8518510	SRR8518511	SRR8518512	SRR8518513	SRR8518514	SRR8518515	SRR10015151	SRR10015152	SRR10015153	SRR10015154	SRR10015155	SRR10015156	SRR10015157	SRR10015158	SRR10015159	SRR10015160	SRR10015161	SRR10015162	SRR10015163	SRR10015164	SRR10015165	SRR10015166	SRR10015167	SRR10015168	ERR5730247	ERR5730248	ERR5730250	ERR5730252	ERR5730254	ERR5730256	ERR5730259	ERR5730261	ERR5730263	ERR5730268	ERR5730270	ERR5730273	ERR5730275	ERR5730277	ERR5730279	ERR5730280	ERR5730282	ERR5730285	ERR5730287	ERR5730208	ERR5730209	ERR5730210	ERR5730211	ERR5730212	ERR5730213	ERR5730214	ERR5730215	ERR5730216	ERR5730217	ERR5730218	ERR5730219	ERR5730220	ERR5730221	ERR5730222	ERR5730223	ERR5730224	ERR5730225	ERR5730226	ERR5730227	ERR5730228	ERR5730229	ERR5730230	ERR5730231	ERR5730232	ERR5730235	ERR5730236	ERR5730237	ERR5730238	ERR5730239	ERR5730240	ERR5730243	ERR5730246	ERR5730233	ERR5730234	ERR5730241	ERR5730242	ERR5730244	ERR5730245	ERR5730249	ERR5730251	ERR5730253	ERR5730255	ERR5730257	ERR5730258	ERR5730260	ERR5730262	ERR5730264	ERR5730265	ERR5730266	ERR5730267	ERR5730269	ERR5730271	ERR5730272	ERR5730274	ERR5730276	ERR5730278	ERR5730281	ERR5730283	ERR5730284	ERR5730286	SRR14120319	SRR14120318	SRR14120317	SRR14120316	SRR13167947	SRR13167945	SRR13167943	SRR13167941	SRR13167939	SRR13167937	SRR13167946	SRR13167944	SRR13167942	SRR13167940	SRR13167938	SRR13167936
BnaAnnLNG0004900.1	0.279119	0.757693	0.000000	0.000000	0.000000	0.000000	0.000000	4.874776	0.259220	0.070318	0.000000	0.000000	0.000000	2.256541	0.000000	0.000000	0.000000	0.000000	0.474825	0.000000	0.000000	0.003141	0.012450	0.000000	0.271386	0.000000	1.514300	0.310439	0.000001	0.166671	5.865584	0.000000	0.138516	0.470200	0.127878	0.216948	0.000000	0.000000	0.000000	0.000000	0.038489	0.000000	0.000000	0.000000	0.433304	0.084274	1.956847	0.606880	0.182237	0.000000	0.000000	3.590301	0.975878	0.000000	1.228897	0.000000	0.543561	0.000000	0.000000	0.267043	0.000000	0.000000	0.083407	1.549989	0.000000	1.006487	7.717585	0.000000	0.525598	1.471877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.434151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071494	3.045584	5.358044	2.002522	0.139741	0.000000	0.000000	0.000000	0.044706	5.503086	1.444550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133345	1.425423	1.739118	0.000000	0.000000	0.000000	5.502047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025219	0.000000	0.000000	0.024186	0.030903	0.000000	0.000000	0.675677	0.000000	0.000000	0.000000	0.036652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.421624	0.000000	0.000000	0.000000	0.018073	0.000000	0.000000	0.000000	0.727037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017730	0.000000	0.000000	8.310237	0.000000	0.549724	1.389475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166585	0.000000	0.000000	0.000000	0.000000	0.136656	0.000000	0.000000	0.159651	0.000000
BnaAnnLNG0005000.1	0.287123	0.145852	0.135894	0.369188	0.440413	0.238742	13.151816	5.667514	10.832941	1.073964	0.613881	0.438526	1.046672	0.664764	0.692925	2.032617	1.325146	0.909208	8.139419	7.795177	9.745227	0.969710	0.718823	2.282187	3.167078	3.309953	2.449238	2.735805	2.144063	2.787344	5.698447	2.593985	2.312090	2.891160	2.302673	2.332098	2.176491	1.076396	0.939775	1.272984	1.205835	0.832945	1.289557	1.439241	4.384685	3.346544	78.385086	79.468330	0.807975	37.434658	0.159418	0.434775	0.267202	0.229850	0.446152	0.203666	0.446867	0.230312	0.179464	0.441781	0.741476	0.357345	0.307886	0.327372	0.167310	0.505217	0.485391	0.221708	0.176474	0.176317	0.070479	0.030080	0.039342	0.048061	0.032222	0.059192	1.611394	1.193239	1.327812	1.351854	1.460339	1.809540	11.786697	5.669933	16.296143	19.238676	9.868892	21.241026	0.213648	1.647092	1.821210	1.736097	0.159375	0.504182	0.310176	1.886260	1.114692	0.481352	0.290482	2.978346	2.696070	2.530684	0.318753	0.229278	2.169271	2.229413	0.131298	0.811554	1.504543	0.282403	0.643292	0.655725	0.535753	0.221445	0.269626	1.252063	1.033636	1.096517	1.026450	1.551839	1.362837	1.341920	0.488454	3.588353	2.288365	0.450221	0.566905	0.424017	0.597136	0.229643	0.605104	0.470405	0.682836	0.924781	0.909276	0.950765	1.146024	0.492163	0.564145	0.917775	0.870569	0.433980	0.743372	0.595373	0.474338	0.527859	0.409032	0.488409	0.546968	1.603837	1.125568	1.266412	1.534328	1.161677	1.276434	0.496477	0.556621	0.416465	1.450641	1.567054	0.724012	0.421598	0.283109	0.196254	3.915129	1.651046	0.518486	0.634108	0.373138	0.409005	0.265227	0.490851	1.130125	1.494578	1.086516	1.351465	1.147503	1.194511	0.501221	0.549652	1.475174	3.220915	1.143507	0.770157	2.393522	2.122217	8.288716	11.923720	6.908343	7.840533	1.831610	2.059381	0.946235	0.861322	1.084588	1.591562	2.040488	2.024939	0.769693	1.201809	0.789115	1.783212
BnaA02LNG0001200.1	6.340885	6.877172	6.936229	8.487241	7.653357	5.449771	6.977489	8.712902	0.192405	7.354082	7.092654	7.207645	0.395151	0.202869	0.428412	5.772617	0.421436	5.712022	0.278396	6.432798	6.295012	8.390421	9.781116	8.189602	3.558135	3.038375	3.506325	4.368401	3.937351	0.169005	1.801434	2.093078	2.098849	3.907788	1.482110	2.201456	2.227075	2.662755	2.982447	3.574164	3.213012	2.673274	2.536112	2.843124	1.614058	1.739325	1.343324	1.198427	0.336637	3.446985	1.450484	0.819796	1.227015	1.207417	0.780673	0.238180	1.032296	1.553126	1.158664	1.133349	0.374779	1.201649	1.161657	0.453528	1.031807	1.004931	0.897312	1.432528	1.460993	1.367648	3.056492	5.978603	4.580863	5.414910	4.000814	4.048853	1.901131	2.098620	1.607814	1.501986	1.742365	1.805730	2.680051	2.080244	2.826519	4.065760	1.770024	2.623924	4.337955	1.778258	1.440488	1.206004	3.960059	3.006733	2.324758	1.079551	4.901301	2.902297	2.166013	1.506947	1.025111	0.906060	3.702349	1.867269	1.507023	1.615561	1.067046	1.088746	1.988715	1.070728	1.510162	1.779312	2.061615	1.397634	1.259851	1.378422	1.728557	2.653626	1.903036	2.814267	2.164532	1.611359	1.353124	2.351073	2.058724	1.611093	1.519937	1.528014	1.325626	1.853303	2.007143	1.984890	1.774795	1.456964	1.179807	1.121192	1.523396	1.481826	1.246548	1.444298	1.301816	2.341069	2.897549	1.864438	2.168055	2.403029	1.912401	1.638923	1.821279	1.621669	1.563706	1.872480	1.881941	1.534340	1.424650	1.254389	1.489336	1.723679	1.402012	1.551733	1.433987	1.122079	1.638813	1.585326	1.556347	1.808202	1.932101	1.547121	1.616187	1.947612	1.628183	1.943780	1.247420	1.757194	1.605097	1.657602	1.580369	1.906064	1.782687	2.270878	1.519494	2.158408	2.377401	2.063467	2.174069	2.826019	4.002121	4.810708	3.112401	3.266050	4.762038	6.108795	2.348538	4.284837	5.480929	4.501319	5.025419	3.563720	4.720283	4.352391	5.660104	2.941774
BnaAnnLNG0005100.1	2.879353	7.477210	4.827868	2.299292	1.725053	2.063346	0.691637	1.104311	0.205447	1.346673	2.350222	2.119681	9.442805	25.776724	20.803310	6.761490	7.442911	11.809253	9.293676	8.156196	9.091278	4.528000	2.338168	1.997028	0.000000	0.000000	0.014318	0.021010	0.017460	0.034625	0.172573	0.224185	0.000000	0.000000	0.009390	0.113703	1.914500	4.151455	9.049221	4.429708	4.464443	5.240343	5.521975	3.832102	1.150864	1.671365	0.018916	0.010701	0.036193	0.053102	0.070778	0.122398	0.233002	0.477083	0.135246	0.259493	0.341597	0.622530	0.178576	0.320519	0.000000	0.050240	0.470314	0.161828	0.579444	0.628115	0.290477	0.661533	0.010856	0.025045	10.644434	6.293455	6.753520	4.982082	8.541349	6.638862	0.000000	0.104827	0.018796	0.032376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.071428	0.000000	0.017549	0.027651	5.863158	4.974594	5.386368	0.000000	15.198752	0.972921	0.668816	0.000000	0.000000	0.019042	1.859278	0.700403	0.000000	0.000000	0.022394	0.022849	0.003346	0.074763	0.026152	0.018556	0.007081	0.037292	0.001970	0.025770	0.045576	0.029573	0.000000	0.021449	0.000000	0.000000	0.026438	0.000000	0.015884	0.013152	0.044869	0.089868	0.054902	0.028281	0.062316	0.000000	0.031875	0.058758	0.013449	0.063188	0.003964	0.020888	0.000000	0.000000	0.018615	0.006730	0.000000	0.010648	0.068706	0.086093	0.016832	0.026544	0.044532	0.044003	0.026289	0.039040	0.033017	0.014991	0.086616	0.030505	0.011157	0.058629	0.041707	0.000000	0.019808	0.024750	0.015739	0.000000	0.045112	0.000000	0.082989	0.031987	0.106908	0.047921	0.001036	0.015799	0.068144	0.031282	0.044821	0.000000	0.181506	0.021187	0.020109	0.031392	0.093559	0.033658	0.034054	0.002310	0.027612	0.127077	0.192663	0.000000	0.000000	0.077594	2.822008	4.449687	5.455343	6.264679	6.345000	3.051341	3.720757	7.089930	6.108407	6.159233	10.246818	2.105291
BnaAnnLNG0005200.1	1.326563	1.253980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.894796	0.000000	0.607602	0.000000	3.052592	0.000000	0.000000	1.130863	1.203050	2.121558	1.309631	0.912547	0.388740	0.753971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024833	0.355717	0.038068	0.443306	0.000000	0.268023	0.000000	0.294250	0.000000	0.000000	0.000000	0.003782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111537	0.540577	0.000000	0.021102	0.000000	0.351976	0.116198	0.000000	0.000000	0.076941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.451980	0.000000	0.000000	0.000000	0.624938	0.650560	1.076145	0.042127	0.418855	0.274095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000308	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047038	0.000000	0.000000	0.000000	0.000000	0.046092	0.000000	0.215421	0.053193	0.000000	0.000000	0.000000	0.137330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BnaAnnLNG0005300.1	0.969492	0.870751	1.027399	1.630234	1.863494	1.625472	4.791232	3.211290	6.760426	4.356188	3.633004	2.220210	3.518122	4.182845	9.051472	6.925005	13.718664	8.086931	6.649461	5.204198	4.397100	3.217322	2.735123	2.945125	3.581702	4.894234	4.107369	1.976188	3.229908	3.271610	3.185650	3.247251	3.104108	3.293944	3.099504	2.539613	2.123335	1.854175	1.595471	1.334385	2.341876	1.003054	1.960868	1.151838	4.929420	4.507791	1.247842	1.211664	0.409060	1.276898	0.297731	0.339883	0.286466	0.264039	0.287145	0.320210	0.427713	0.466423	0.388631	0.495627	0.403074	0.462507	0.458248	0.433435	0.464869	0.388037	0.387331	0.319627	0.408846	0.274443	1.785910	0.817645	1.489252	0.878897	1.230461	1.285833	2.457460	2.413735	2.351991	2.211075	2.394490	3.109754	5.587990	3.355043	5.530747	4.893841	3.465885	5.908111	2.210193	1.753694	2.905895	3.007943	0.961955	1.112984	1.439761	2.999897	1.179793	1.355460	2.239232	3.815304	3.258209	3.061025	2.027485	1.549276	5.367287	3.557058	1.035206	1.239649	1.387628	0.788081	1.100745	0.923468	0.935990	1.308313	1.255695	1.204057	1.281991	1.611022	1.554916	2.054346	1.604891	1.445466	1.188452	1.822379	1.456556	1.062936	1.151103	0.979031	1.224256	1.035560	1.072063	1.335983	1.276827	0.943338	1.123681	1.278737	1.320713	0.867319	0.979611	1.424878	1.500285	1.274738	1.802201	0.977782	1.422558	1.130684	1.364442	1.336950	1.231478	1.133304	1.328984	1.113649	1.270206	1.582982	1.506631	0.875721	1.229709	0.866543	1.430252	1.648225	0.941589	0.895108	1.037088	1.062750	1.451010	1.524288	1.024124	0.962616	0.866994	0.862432	1.128992	1.342857	1.222402	1.003857	1.166571	1.281279	1.255904	1.331644	1.132093	1.254833	1.346763	1.810375	1.388014	1.466450	1.941532	1.942811	3.028408	3.219647	2.360683	2.550545	3.333551	4.366471	2.583100	5.505065	1.771477	2.183390	2.940584	2.425996	3.664313	6.643892	3.332205	3.524102
BnaA02LNG0001300.1	4.725034	5.006782	4.100078	8.384560	10.309300	7.277791	3.850742	5.958459	5.748026	5.698663	5.344755	5.028726	3.500523	2.677598	4.273941	4.357318	5.322628	4.145566	5.845938	4.835518	4.236275	4.168381	4.377213	4.493462	5.841656	6.204055	6.226463	4.928420	5.206356	3.671422	2.715542	3.192509	3.168584	5.692209	5.225949	4.115019	3.782711	3.405161	3.382692	4.727053	4.156630	3.730761	3.545247	2.341089	1.851406	2.296474	6.969099	6.751431	3.238541	6.828361	2.156148	2.489415	2.742298	2.675144	2.541361	2.733215	3.983350	3.746576	2.576202	3.892657	3.147577	3.391155	3.234807	3.433862	3.235724	3.739313	3.401411	3.896246	1.964359	2.383581	4.060838	5.889854	4.680040	5.903693	5.428927	5.684429	3.711812	3.568441	3.753194	4.127028	3.978214	4.049248	8.913631	3.280497	8.538529	13.342547	4.679829	13.096848	2.475438	2.127942	0.504320	1.435466	1.569786	1.939108	1.533266	2.369159	2.760840	2.073504	2.403800	3.002632	1.489705	1.931229	2.473333	1.784055	1.353688	1.723354	1.239013	1.618267	1.646806	1.225320	1.664482	3.488152	3.592254	3.344136	3.096835	3.345394	3.994116	2.128963	2.372956	2.051159	2.346320	4.413835	4.047244	4.569605	4.012063	1.567274	1.731651	1.340216	1.323842	1.505700	1.471956	1.801278	1.195051	1.674297	1.552160	1.103483	1.488185	1.594609	1.607441	1.172197	1.755397	3.476225	3.776053	4.085264	3.429538	3.120607	3.511468	3.218619	3.619474	3.278171	3.782946	3.045429	3.382796	3.227996	2.935959	1.358148	1.812112	1.817405	3.427277	3.086507	1.218728	1.503717	1.790721	1.231609	1.471456	1.845487	1.492886	1.818230	2.660383	4.018596	3.783211	3.792271	2.706952	3.054755	2.883750	3.008880	2.770550	3.028994	1.804586	1.686339	1.762345	2.037565	4.787467	4.289537	3.744607	3.671556	3.356531	4.509187	3.691195	3.637026	2.624984	2.956898	2.368658	4.256420	2.730949	2.489960	2.883271	3.503396	4.786708	4.288453	4.664273	3.122837
BnaA02LNG0001400.1	2.927352	2.099100	2.942278	3.017177	3.558572	3.405346	3.117892	2.048393	2.531379	2.542382	2.498809	2.411572	2.857382	2.014020	2.323026	2.605839	2.715162	2.324482	3.081922	3.155438	3.466509	2.626711	2.251286	4.231735	38.223610	37.029007	37.884724	17.375006	16.411777	8.871293	34.705608	34.706470	37.843662	15.382850	17.564955	13.093320	5.529597	2.498601	1.369397	3.758814	3.736203	2.553369	3.664056	4.398862	3.163181	2.621953	13.178915	11.731274	10.011031	10.961050	6.483291	7.408786	8.246068	7.856621	7.521265	6.188101	8.749708	6.367064	6.798507	8.987897	9.763542	8.284237	12.725688	13.201383	9.793235	8.274788	8.135144	6.501194	6.629134	7.192169	2.189526	2.518933	2.070941	2.487296	2.194619	2.204003	12.665315	15.946871	13.771930	13.789396	13.572672	15.338148	12.804213	16.325382	11.954448	19.068964	38.059673	17.092777	3.774379	18.251936	12.334070	19.478085	2.201288	2.424098	2.480292	27.287235	3.326450	4.781994	1.563754	23.950138	23.172216	24.731098	2.143751	2.327412	37.634830	23.547867	9.028939	9.704073	6.987556	11.131903	14.515550	11.747521	11.581108	13.044791	13.124045	17.832855	21.454510	5.262106	6.099391	6.762922	7.209325	13.402389	12.041359	9.821060	12.396297	9.306178	8.401422	10.632813	8.677056	10.097157	7.883358	13.883103	9.248506	10.486047	9.970562	17.938972	18.993065	11.485885	13.310605	23.648733	24.178741	15.722816	14.133296	19.206709	13.753292	14.484732	15.509948	15.900046	15.424047	19.513456	28.288214	17.598763	20.117731	28.627817	24.460560	5.920067	4.960900	7.136514	17.862354	28.502108	4.313842	6.651350	11.885468	7.648707	5.392324	6.461342	8.389159	12.582254	10.389944	9.606489	19.460142	13.586271	11.911507	10.921890	12.330386	12.318950	11.203104	15.926702	5.288136	6.288837	6.490507	7.423721	12.062061	12.351013	12.048942	10.157093	13.237323	12.085443	11.951786	10.800554	1.547963	0.668005	0.543473	0.825125	1.077667	0.907591	1.278638	1.963297	0.722660	0.991349	0.755055	1.833349
BnaAnnLNG0005400.1	0.243700	0.232686	0.080740	1.004642	0.070284	0.553906	0.795260	0.545320	1.134814	0.701488	0.772606	0.631764	0.597485	0.417687	1.085421	1.212916	1.406910	1.050513	1.366483	1.385686	0.612359	0.654261	1.216062	0.511742	0.000000	0.608375	0.350272	0.402023	0.968330	0.400352	0.000000	0.221924	0.434076	0.915854	0.965277	0.804396	0.099127	0.000000	0.341808	0.162153	0.119367	0.384546	0.214115	0.000000	0.727206	0.864079	1.662187	1.535365	0.738762	2.673266	1.640581	0.599049	1.587342	1.198605	0.791861	1.002968	0.540263	0.842550	1.790404	0.928205	0.928158	1.494867	0.939376	0.690963	0.755960	0.518409	0.766963	0.844064	1.101579	0.876350	1.242573	0.566571	0.656057	0.392129	1.468212	0.895448	1.623364	2.599436	1.620159	1.804927	1.784598	1.569169	2.282414	0.784839	3.030681	0.870016	0.096883	2.787259	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.171258	0.561808	0.813924	0.972319	0.797200	0.000000	0.078214	0.129699	0.288354	0.052340	0.251442	1.329293	1.644935	1.255275	0.831402	0.347772	0.244052	0.378312	0.340263	0.533637	0.527032	0.365444	0.291484	0.837405	0.982584	0.737250	0.633382	0.549690	0.410199	0.291120	0.315452	0.502756	0.540980	0.135677	0.500611	0.023749	0.047322	0.000000	0.180078	0.161825	0.020063	0.073725	0.099794	0.000000	0.096561	0.076073	0.054212	0.033948	0.145600	0.524838	1.055451	1.045257	0.098439	0.133237	0.311778	0.695907	0.629174	0.514122	0.319379	1.112350	0.928232	0.676582	0.019373	0.062388	0.185790	0.467547	0.172915	0.084540	0.047233	0.059772	0.290817	0.039113	1.294785	0.789638	0.607861	0.733694	0.233635	0.181873	0.166507	0.350495	0.000000	0.270644	1.159750	0.208430	0.000000	0.000000	0.000000	0.159612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BnaA02LNG0001500.1	1.529448	0.615956	0.308460	0.281119	0.169117	0.181605	0.223257	0.431204	0.166674	0.325636	0.440443	0.399525	1.616665	0.758729	1.121075	0.154746	0.158066	0.327899	0.275772	0.184262	0.142896	0.261906	0.416306	0.146791	2.762024	1.899749	2.912889	0.895020	0.768891	0.601986	1.227897	1.476555	2.066401	0.931978	1.071694	0.419144	0.714383	0.702816	0.479314	0.609437	0.742007	0.816401	0.504284	1.080649	0.225766	0.124646	0.106151	0.000000	0.001378	0.233530	0.000000	0.000000	0.011271	0.003626	0.119738	0.003655	0.391553	0.863193	0.234638	0.000000	0.375945	0.060056	0.016951	0.365617	0.000000	0.607434	0.072294	0.000000	0.013495	0.003876	0.051141	1.129981	0.000000	0.070331	0.000000	0.000000	0.000000	0.030197	1.097157	0.000000	0.033846	0.037035	0.691664	1.387982	0.583957	0.623897	0.790400	0.554265	0.0	0.514595	1.143627	1.031355	0.394193	0.092374	0.309165	1.237926	0.650839	0.187900	0.417792	1.193612	0.253920	1.524407	0.382534	0.0	1.389517	1.717367	2.305410	1.998576	1.080023	2.919438	1.407188	2.686447	3.686515	3.003527	2.239045	3.070683	2.572074	1.427980	1.070094	1.330897	1.324484	2.151025	1.554106	1.972470	2.791735	1.036317	2.593288	2.967552	2.357759	3.201475	2.524557	2.299882	2.793668	2.310034	1.785139	1.376175	1.800849	3.154594	1.942789	1.426744	1.431597	3.582551	1.874922	1.890119	4.007460	1.839325	0.833455	2.782211	4.936845	4.008336	3.985148	1.448001	4.792999	4.136909	2.556719	1.591305	1.482480	2.120067	2.189745	3.107412	3.672044	1.025805	2.470904	2.818885	3.533602	0.967820	5.113313	1.508850	3.315406	2.375942	1.931211	2.673023	3.488545	3.454478	2.794978	2.895324	4.923697	8.626457	1.679088	1.935109	2.444951	1.248162	1.869328	1.769305	1.540395	2.229081	2.794615	3.249136	2.112539	3.483490	0.377891	0.519487	0.442361	0.178490	0.186927	0.539059	1.532443	1.523931	0.338723	0.180890	0.223549	2.221184
BnaAnnLNG0005500.1	1.846064	0.334999	0.421254	1.838213	0.468857	2.116593	0.486791	1.001999	0.560564	1.380224	0.593249	0.472157	0.671484	0.720593	0.768614	0.946568	1.273635	0.672085	0.596612	1.738002	1.287967	1.536586	0.441618	1.863311	1.899831	1.871597	0.413516	0.788902	0.732226	0.686348	0.357050	1.396240	1.494009	0.938215	0.686865	0.720516	0.178134	0.360712	0.152745	0.959878	1.066256	0.963552	0.525445	0.917736	0.370686	1.281857	0.247920	0.370595	0.467916	0.391613	0.289797	0.527517	0.552757	0.582010	0.605165	0.603106	0.573982	0.518659	0.344691	0.703166	0.540881	0.716558	0.497770	0.466301	0.480905	0.507909	0.587314	0.463899	0.196714	0.322099	0.659305	0.648144	0.537440	0.707676	0.751952	0.967842	0.731546	1.102270	0.708044	1.047716	0.826986	0.989989	0.470151	0.413345	0.566845	0.673813	0.374230	0.718521	0.087125	0.094567	0.081650	0.054142	0.178660	0.000000	0.069583	0.192752	0.000000	0.0	0.122923	0.0	0.0	0.0	0.034728	0.000000	0.000000	0.102996	0.389807	0.347869	0.313378	0.283977	0.321838	1.097480	0.875054	1.150010	0.374369	1.153351	0.864569	0.534111	0.487830	0.650293	0.470079	1.176040	1.191526	0.480131	1.383087	0.316067	0.426306	0.273062	0.462331	0.356180	0.364032	0.259437	0.386205	0.304696	0.263538	0.278883	0.281582	0.296526	0.363441	0.263188	0.272447	1.201370	0.560647	0.442535	1.020681	0.306821	0.582259	0.691874	1.344851	1.157833	1.333188	0.293312	0.883006	1.192169	1.128517	0.443596	0.561827	0.487027	1.260723	1.125822	0.296156	0.486700	0.356469	0.379448	0.419580	0.350467	0.428517	0.513406	0.462892	1.246102	0.362997	1.095544	1.155074	0.429277	1.001631	0.687328	0.995450	1.148790	0.512786	0.565484	0.600712	0.397333	0.610626	1.132956	1.218646	1.409759	0.705759	0.781516	0.506825	0.172757	0.179046	0.221911	0.197901	0.759127	0.415091	0.436551	0.366263	0.478491	0.430711	0.813397	0.280309	0.517361
BnaAnnLNG0005600.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248228	0.000000	0.090691	0.000000	0.058242	0.000000	0.165058	0.000000	0.000000	0.000000	0.000000	0.056073	0.496538	0.320705	0.305679	0.088673	0.000000	0.000000	14.624314	16.356861	17.429651	66.964638	83.008842	24.891232	33.697498	49.121407	45.106701	77.003868	124.040955	89.830612	1.948867	0.990028	0.000000	0.344832	2.003706	1.367198	1.098082	0.400440	0.000000	0.304722	0.163312	0.162289	0.000000	0.141288	0.029266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.578695	0.220408	0.100115	0.176959	0.190058	0.000000	21.196978	13.128859	21.571699	13.809955	18.566969	16.453850	10.178765	17.984262	5.995459	6.106039	17.072803	7.262916	0.0	12.648182	12.943969	11.271213	0.0	0.000000	0.000000	7.516630	0.0	0.000000	0.000000	11.592484	12.081285	7.493833	0.000000	0.0	6.884939	12.220436	2.783454	9.318744	6.338551	3.209424	3.115095	14.768299	15.571280	7.096320	3.847159	13.244028	3.981790	1.805259	1.963086	5.175265	7.896518	6.087633	5.462460	34.209454	16.131042	5.191902	7.275665	5.651582	5.347515	6.387678	3.258762	3.949937	2.658617	5.814640	6.114671	5.904979	7.189403	6.690873	5.033366	5.720668	7.915602	9.342159	7.836314	10.091046	8.476597	8.666026	5.243425	8.488545	5.877860	11.104168	20.995008	10.502421	10.258399	16.186548	14.815960	6.713549	3.480978	1.827706	11.173816	18.377779	7.844896	5.125532	4.553665	5.110070	7.467038	5.710751	8.528066	3.769061	8.187181	7.843197	5.190905	4.148638	18.803947	19.638941	10.301372	7.705596	19.459465	11.285913	1.643434	2.550692	5.645595	4.561054	4.342241	7.296761	13.875332	13.046895	36.071308	44.091614	61.838097	38.337101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
